Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alcides,9/30/22 0:26,0:00:38,Autoplayed: user action: None; ,Un lugar seguro (Clip): Un lugar seguro,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:38,Not latest view,PE (Peru)
Alcides,9/30/22 0:25,0:00:07,Autoplayed: user action: None; ,Avance: Sigue respirando,TEASER_TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:08,Not latest view,PE (Peru)
Alcides,9/30/22 0:24,0:00:47,Autoplayed: user action: None; ,"Season 1 (Clip 2): El Rey, Vicente Fernández",HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:49,0:00:49,PE (Peru)
Alcides,9/30/22 0:23,0:00:47,Autoplayed: user action: None; ,Temporada 1 (Clip): Una familia ejemplar,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:47,0:00:47,PE (Peru)
Alcides,9/30/22 0:22,0:00:11,Autoplayed: user action: None; ,Temporada 3 (Tráiler 2): You,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:11,0:00:11,PE (Peru)
Alcides,9/30/22 0:22,0:00:20,Autoplayed: user action: None; ,Final del camino (Clip 2): Final del camino,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:20,0:00:20,PE (Peru)
Alcides,9/30/22 0:21,0:00:04,Autoplayed: user action: None; ,Final del camino (Clip 2): Final del camino,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:04,Not latest view,PE (Peru)
Alcides,9/30/22 0:21,0:00:06,Autoplayed: user action: None; ,The Secret: Dare to Dream_hook_03_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:06,0:00:06,PE (Peru)
Alcides,9/30/22 0:21,0:00:13,Autoplayed: user action: None; ,Peter Rabbit_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:13,0:00:13,PE (Peru)
Alcides,9/30/22 0:19,0:00:07,Autoplayed: user action: None; ,La casa de papel: Parte 3 (Tráiler),TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:08,0:00:08,PE (Peru)
Alcides,9/30/22 0:19,0:00:04,Autoplayed: user action: None; ,Pinkfong & Baby Shark's Space Adventure - Upper Bound Clip 6,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:04,0:00:04,PE (Peru)
Alcides,9/30/22 0:17,0:00:57,Autoplayed: user action: None; ,Blindspot: Season 1_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:57,Not latest view,PE (Peru)
Alcides,9/30/22 0:17,0:00:10,Autoplayed: user action: None; ,La niña (Tráiler),TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:10,0:00:10,PE (Peru)
Alcides,9/30/22 0:16,0:00:04,Autoplayed: user action: None; ,Minions Compilation_hook_02_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:04,0:00:04,PE (Peru)
Alcides,9/30/22 0:15,0:00:13,Autoplayed: user action: None; ,Lou (Clip 7): Lou,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:13,0:00:13,PE (Peru)
Alcides,9/30/22 0:14,0:00:11,Autoplayed: user action: None; ,Temporada 1 (Clip): Fidelidad,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:11,0:00:11,PE (Peru)
Alcides,9/30/22 0:12,0:00:04,Autoplayed: user action: None; ,Temporada 1 (Tráiler): No me conocen,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:04,0:00:04,PE (Peru)
Alcides,9/29/22 2:50,1:21:34,Autoplayed: user action: User_Interaction; ,ATENEA,,Samsung 2015 NT14M DTV Smart TV,1:21:36,1:21:36,PE (Peru)
Alcides,9/29/22 2:46,0:00:08,Autoplayed: user action: None; ,Tráiler: Rubia,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:08,0:00:08,PE (Peru)
Alcides,9/29/22 2:42,0:00:16,,Tráiler: DAHMER,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:00:16,Not latest view,PE (Peru)
Alcides,9/29/22 1:59,0:47:27,,Pálpito: Temporada 1: La confesión (Capítulo 14),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:47:31,0:47:31,PE (Peru)
Alcides,9/29/22 1:20,0:02:41,,Tráiler: DAHMER,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:02:41,Not latest view,PE (Peru)
Alcides,9/29/22 1:19,0:39:48,,Pálpito: Temporada 1: La próxima víctima (Capítulo 13),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:39:52,0:39:52,PE (Peru)
Alcides,9/29/22 1:19,0:01:11,,Grace and Grit_hook_primary_16x9,HOOK,Samsung 2015 NT14M DTV Smart TV,0:01:11,Not latest view,PE (Peru)
Alcides,9/29/22 1:17,0:01:51,Autoplayed: user action: None; ,Tráiler: Rubia,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:51,Not latest view,PE (Peru)
Alcides,9/29/22 0:43,0:35:21,,Pálpito: Temporada 1: La cicatriz (Capítulo 12),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:35:25,0:35:25,PE (Peru)
Alcides,9/29/22 0:25,0:51:05,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 13 (Capítulo 13),,Samsung 2015 NT14M DTV Smart TV,0:51:54,0:51:54,PE (Peru)
Alcides,9/29/22 0:02,0:41:05,Autoplayed: user action: User_Interaction; ,Pálpito: Temporada 1: El infiltrado (Capítulo 11),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:41:05,0:41:05,PE (Peru)
Alcides,9/28/22 4:54,0:00:17,Autoplayed: user action: None; ,Alba: Temporada 1: Capítulo 13 (Capítulo 13),,Samsung 2015 NT14M DTV Smart TV,0:00:33,Not latest view,PE (Peru)
Alcides,9/28/22 4:01,0:51:45,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 12 (Capítulo 12),,Samsung 2015 NT14M DTV Smart TV,0:52:40,0:52:40,PE (Peru)
Alcides,9/28/22 3:38,0:23:28,,Alba: Temporada 1: Capítulo 11 (Capítulo 11),,Samsung 2015 NT14M DTV Smart TV,0:49:00,0:49:00,PE (Peru)
Alcides,9/28/22 3:37,0:00:16,Autoplayed: user action: None; ,Tráiler: Cuatro por cuatro,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:00:17,0:00:17,PE (Peru)
Alcides,9/27/22 5:10,0:24:44,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 11 (Capítulo 11),,Samsung 2015 NT14M DTV Smart TV,0:25:33,Not latest view,PE (Peru)
Alcides,9/27/22 4:21,0:48:46,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 10 (Capítulo 10),,Samsung 2015 NT14M DTV Smart TV,0:49:46,0:49:46,PE (Peru)
Alcides,9/27/22 3:49,0:32:03,,Alba: Temporada 1: Capítulo 9 (Capítulo 9),,Samsung 2015 NT14M DTV Smart TV,0:48:17,0:48:17,PE (Peru)
Alcides,9/27/22 3:05,0:00:39,Autoplayed: user action: None; ,Temporada 1 (Avance 1): Pálpito,TEASER_TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:39,0:00:39,PE (Peru)
Alcides,9/27/22 1:50,0:39:14,,Pálpito: Temporada 1: La terrible verdad (Capítulo 10),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:39:18,0:39:18,PE (Peru)
Alcides,9/27/22 1:15,0:15:11,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 9 (Capítulo 9),,Samsung 2015 NT14M DTV Smart TV,0:16:14,Not latest view,PE (Peru)
Alcides,9/27/22 1:12,0:33:59,Autoplayed: user action: None; ,Pálpito: Temporada 1: Estamos aquí para cambiarle la vida (Capítulo 9),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:34:03,0:34:03,PE (Peru)
Alcides,9/27/22 1:09,1:55:51,Autoplayed: user action: User_Interaction; ,Revancha ya,,LG 2017 LG M16p Standard UHD TV Smart TV,1:55:51,1:55:51,PE (Peru)
Alcides,9/27/22 1:08,0:00:27,Autoplayed: user action: None; ,Revancha ya (Clip): Revancha ya,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:27,0:00:27,PE (Peru)
Alcides,9/27/22 1:07,0:00:12,Autoplayed: user action: None; ,"Season 1 (Clip 2): El Rey, Vicente Fernández",HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:12,Not latest view,PE (Peru)
Alcides,9/27/22 1:06,0:01:34,Autoplayed: user action: None; ,Tráiler: Desaparecida en Lørenskog,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:01:34,0:01:34,PE (Peru)
Alcides,9/27/22 1:05,0:00:17,Autoplayed: user action: None; ,Temporada 5 (Clip 2): Dinastía,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:17,0:00:17,PE (Peru)
Alcides,9/27/22 1:04,0:00:48,Autoplayed: user action: None; ,Avengement_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:48,0:00:48,PE (Peru)
Alcides,9/27/22 1:04,0:00:15,Autoplayed: user action: None; ,Revenge_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:15,0:00:15,PE (Peru)
Alcides,9/27/22 1:03,0:00:18,Autoplayed: user action: None; ,ATENEA (Clip): ATENEA,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:18,0:00:18,PE (Peru)
Alcides,9/27/22 1:03,0:00:07,Autoplayed: user action: None; ,Temporada 1 (Clip 16): Diario de un gigoló,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:07,0:00:07,PE (Peru)
Alcides,9/27/22 1:02,0:00:06,Autoplayed: user action: None; ,Temporada 1 (Tráiler): Fatma,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:06,Not latest view,PE (Peru)
Alcides,9/27/22 1:02,0:00:10,Autoplayed: user action: None; ,La bella y las bestias: Season 1_hook_01_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:10,0:00:10,PE (Peru)
Alcides,9/27/22 1:02,0:00:17,Autoplayed: user action: None; ,MONARCA_S2_CLIP_MAINCHARACTER,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:17,0:00:17,PE (Peru)
Alcides,9/27/22 1:01,0:00:18,Autoplayed: user action: None; ,Temporada 1 (Clip): Mai,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:18,0:00:18,PE (Peru)
Alcides,9/27/22 1:01,0:00:10,Autoplayed: user action: None; ,Temporada 2 (Clip): La reina del flow,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:10,0:00:10,PE (Peru)
Alcides,9/27/22 1:00,0:00:23,Autoplayed: user action: None; ,Cuatro por cuatro (Clip): Cuatro por cuatro,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:23,0:00:23,PE (Peru)
Alcides,9/27/22 0:59,0:00:28,Autoplayed: user action: None; ,Fin de semana en Croacia (Clip): Fin de semana en Croacia,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:28,0:00:28,PE (Peru)
Alcides,9/27/22 0:59,0:00:18,Autoplayed: user action: None; ,Fatal Affair PVS Clip 3,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:18,0:00:18,PE (Peru)
Alcides,9/27/22 0:58,0:00:05,Autoplayed: user action: None; ,Temporada 1 (Avance 1): Pálpito,TEASER_TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:05,Not latest view,PE (Peru)
Alcides,9/27/22 0:58,0:00:23,Autoplayed: user action: None; ,Temporada 1 (Clip): Deseos VIP,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:23,0:00:23,PE (Peru)
Alcides,9/27/22 0:57,0:00:15,Autoplayed: user action: None; ,Temporada 1 (Clip): Santo,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:15,0:00:15,PE (Peru)
Alcides,9/27/22 0:57,0:00:11,Autoplayed: user action: None; ,Fullmetal Alchemist: La alquimia final (Clip): Fullmetal Alchemist: La alquimia final,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:11,0:00:11,PE (Peru)
Alcides,9/27/22 0:56,0:00:12,Autoplayed: user action: None; ,Miniserie (Clip): Quédate cerca,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:12,0:00:12,PE (Peru)
Alcides,9/27/22 0:56,0:00:06,Autoplayed: user action: None; ,Tráiler: Festival de trovadores,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:06,0:00:06,PE (Peru)
Alcides,9/27/22 0:55,0:00:11,Autoplayed: user action: None; ,Tráiler: HIT: El primer caso,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:12,0:00:12,PE (Peru)
Alcides,9/27/22 0:55,0:00:05,Autoplayed: user action: None; ,Miniserie (Tráiler 2): Anatomía de un escándalo,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:05,0:00:05,PE (Peru)
Alcides,9/27/22 0:54,0:00:10,Autoplayed: user action: None; ,Season 1 Moment of High Emotion Clip: Donde hubo fuego,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:10,0:00:10,PE (Peru)
Alcides,9/27/22 0:54,0:00:05,Autoplayed: user action: None; ,Miniserie (Clip): Rescate en una cueva de Tailandia,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:05,0:00:05,PE (Peru)
Alcides,9/27/22 0:53,0:00:24,Autoplayed: user action: None; ,Temporada 1 (Clip 16): Diario de un gigoló,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:24,Not latest view,PE (Peru)
Alcides,9/27/22 0:52,0:00:43,Autoplayed: user action: None; ,Burn Out,,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:43,0:00:43,PE (Peru)
Alcides,9/27/22 0:41,0:00:01,Autoplayed: user action: None; ,Vikingos: Temporada 3: Paris (Capítulo 7),,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:01,0:00:01,PE (Peru)
Alcides,9/27/22 0:38,0:01:14,,Temporada 2 (Avance): Vikingos: Valhalla,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:01:14,0:01:14,PE (Peru)
Alcides,9/27/22 0:32,0:39:54,,Pálpito: Temporada 1: ¿Mi esposo es un asesino? (Capítulo 8),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:39:58,0:39:58,PE (Peru)
Alcides,9/27/22 0:24,0:50:13,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 8 (Capítulo 8),,Samsung 2015 NT14M DTV Smart TV,0:51:18,0:51:18,PE (Peru)
Alcides,9/26/22 23:51,0:40:51,Autoplayed: user action: User_Interaction; ,Pálpito: Temporada 1: Un momento crucial (Capítulo 7),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:40:51,0:40:51,PE (Peru)
Alcides,9/26/22 23:38,0:45:26,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 7 (Capítulo 7),,Samsung 2015 NT14M DTV Smart TV,0:48:42,0:48:42,PE (Peru)
Alcides,9/26/22 5:59,0:02:43,,Alba: Temporada 1: Capítulo 7 (Capítulo 7),,Samsung 2015 NT14M DTV Smart TV,0:02:59,Not latest view,PE (Peru)
Alcides,9/26/22 5:10,0:48:29,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 6 (Capítulo 6),,Samsung 2015 NT14M DTV Smart TV,0:48:46,0:48:46,PE (Peru)
Alcides,9/26/22 4:21,0:49:26,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 5 (Capítulo 5),,Samsung 2015 NT14M DTV Smart TV,0:50:28,0:50:28,PE (Peru)
Alcides,9/26/22 4:08,0:12:01,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 4 (Capítulo 4),,Samsung 2015 NT14M DTV Smart TV,0:53:55,0:53:55,PE (Peru)
Alcides,9/26/22 2:12,0:37:50,,Pálpito: Temporada 1: Sin cabos sueltos (Capítulo 6),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:37:54,0:37:54,PE (Peru)
Alcides,9/26/22 1:04,0:37:42,Autoplayed: user action: User_Interaction; ,Pálpito: Temporada 1: La organización (Capítulo 5),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:37:47,0:37:47,PE (Peru)
Alcides,9/26/22 0:26,0:37:30,,Pálpito: Temporada 1: Ese corazón nunca debió ser tuyo (Capítulo 4),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:37:34,0:37:34,PE (Peru)
Alcides,9/25/22 23:40,0:41:52,Autoplayed: user action: User_Interaction; ,Pálpito: Temporada 1: La búsqueda (Capítulo 3),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:41:57,0:41:57,PE (Peru)
Alcides,9/25/22 23:05,0:33:28,Autoplayed: user action: User_Interaction; ,Pálpito: Temporada 1: Un huésped dentro de mi cuerpo (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:33:33,0:33:33,PE (Peru)
Alcides,9/25/22 22:38,0:21:00,,Pálpito: Temporada 1: La felicidad no es redonda (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:38:58,0:38:58,PE (Peru)
Alcides,9/25/22 22:38,0:00:11,Autoplayed: user action: None; ,Temporada 1 (Avance 2): Pálpito,TEASER_TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:11,0:00:11,PE (Peru)
Alcides,9/25/22 22:37,0:01:01,Autoplayed: user action: None; ,Temporada 3 (Tráiler): The Crown,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:01,0:01:01,PE (Peru)
Alcides,9/25/22 20:49,1:46:52,Autoplayed: user action: User_Interaction; ,Inseparables,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:46:53,1:46:53,PE (Peru)
Alcides,9/25/22 20:47,0:01:51,Autoplayed: user action: None; ,Inseparables_hook_05_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:51,0:01:51,PE (Peru)
Alcides,9/25/22 17:29,0:00:42,Autoplayed: user action: None; ,Dark Desire: Season 1 PVS Clip 1,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:42,Not latest view,PE (Peru)
Alcides,9/25/22 17:23,0:00:26,Autoplayed: user action: None; ,Triple 9_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:26,0:00:26,PE (Peru)
Alcides,9/25/22 17:21,0:01:09,Autoplayed: user action: None; ,Dark Desire: Season 1 PVS Clip 1,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:09,Not latest view,PE (Peru)
Alcides,9/25/22 16:54,0:00:04,Autoplayed: user action: None; ,El perfumista (Clip 14): El perfumista,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:05,0:00:05,PE (Peru)
Alcides,9/25/22 4:11,0:41:52,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 4 (Capítulo 4),,Samsung 2015 NT14M DTV Smart TV,0:41:52,Not latest view,PE (Peru)
Alcides,9/24/22 5:10,0:48:02,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 3 (Capítulo 3),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:49:01,0:49:01,PE (Peru)
Alcides,9/24/22 4:15,0:54:36,Autoplayed: user action: User_Interaction; ,Alba: Temporada 1: Capítulo 2 (Capítulo 2),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:55:35,Not latest view,PE (Peru)
Alcides,9/24/22 2:58,1:07:28,,Alba: Temporada 1: What is Alba's crime? (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:07:30,Not latest view,PE (Peru)
Alcides,9/24/22 2:58,0:00:21,Autoplayed: user action: None; ,Temporada 1 (Tráiler): Alba,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:21,Not latest view,PE (Peru)
Alcides,9/24/22 2:58,0:00:09,Autoplayed: user action: None; ,Temporada 1 (Avance 1): Pálpito,TEASER_TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:09,Not latest view,PE (Peru)
Alcides,9/24/22 2:57,0:00:05,Autoplayed: user action: None; ,Temporada 1 (Tráiler): Las de la última fila,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:05,0:00:05,PE (Peru)
Alcides,9/24/22 2:57,0:00:05,Autoplayed: user action: None; ,Labor Day_hook_01_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:05,0:00:05,PE (Peru)
Alcides,9/24/22 2:56,0:00:27,Autoplayed: user action: None; ,Tráiler: Desaparecida en Lørenskog,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:27,Not latest view,PE (Peru)
Alcides,9/24/22 2:56,0:00:24,Autoplayed: user action: None; ,Sex/Life: Season 1 - Upper Bound Clip 1,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:24,0:00:24,PE (Peru)
Alcides,9/24/22 2:56,0:00:14,Autoplayed: user action: None; ,Temporada 4 (Avance): Manifiesto,TEASER_TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:14,0:00:14,PE (Peru)
Alcides,9/24/22 2:54,0:01:21,,Oscuro deseo: Temporada 1: La respuesta siempre estuvo ahí... (Capítulo 18),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:21,0:01:21,PE (Peru)
Alcides,9/24/22 2:53,0:00:51,Autoplayed: user action: None; ,Dark Desire: Season 1 PVS Clip 1,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:51,Not latest view,PE (Peru)
Alcides,9/24/22 2:53,0:00:10,Autoplayed: user action: None; ,Temporada 1 (Clip): Fidelidad,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:10,0:00:10,PE (Peru)
Alcides,9/24/22 2:52,0:00:27,Autoplayed: user action: None; ,El perfumista (Clip): El perfumista,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:27,0:00:27,PE (Peru)
Alcides,9/24/22 2:52,0:00:23,Autoplayed: user action: None; ,Un lugar seguro (Clip): Un lugar seguro,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:23,Not latest view,PE (Peru)
Alcides,9/23/22 23:53,1:41:18,Autoplayed: user action: User_Interaction; ,Lou,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:41:19,1:41:19,PE (Peru)
Alcides,9/23/22 3:04,1:41:02,Autoplayed: user action: User_Interaction; ,Perversa adicción,,Samsung 2015 NT14M DTV Smart TV,1:41:02,1:41:02,PE (Peru)
Alcides,9/23/22 2:06,0:52:15,,Un lugar seguro,,Samsung 2015 NT14M DTV Smart TV,0:52:15,Not latest view,PE (Peru)
Alcides,9/23/22 2:04,0:00:14,Autoplayed: user action: None; ,El perfumista (Clip): El perfumista,HOOK,Samsung 2015 NT14M DTV Smart TV,0:00:14,Not latest view,PE (Peru)
Alcides,9/22/22 23:36,1:32:45,,A 200 metros,,Samsung 2015 NT14M DTV Smart TV,1:32:45,1:32:45,PE (Peru)
Alcides,9/22/22 23:33,0:01:02,,DAHMER: Monstruo: La historia de Jeffrey Dahmer: Episodio uno (Capítulo 1),,Samsung 2015 NT14M DTV Smart TV,0:01:02,0:01:02,PE (Peru)
Alcides,9/22/22 23:32,0:01:17,Autoplayed: user action: None; ,Tráiler 2: DAHMER,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:17,0:01:17,PE (Peru)
Alcides,9/22/22 3:00,0:02:28,,Tráiler 2: DAHMER,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:02:29,Not latest view,PE (Peru)
Alcides,9/20/22 18:44,0:00:06,Autoplayed: user action: User_Interaction; ,Desaparecida en Lørenskog: Miniserie: Los investigadores (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:06,0:00:06,PE (Peru)
Alcides,9/20/22 4:07,0:01:58,,Tráiler: Final del camino,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:58,0:01:58,PE (Peru)
Alcides,9/20/22 4:06,0:01:10,,Tráiler: La escuela católica,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:10,Not latest view,PE (Peru)
Alcides,9/20/22 4:04,0:01:51,Autoplayed: user action: None; ,Tráiler: Sin aliento,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:51,0:01:51,PE (Peru)
Alcides,9/20/22 2:32,1:31:53,,Broad Peak,,Samsung 2015 NT14M DTV Smart TV,1:31:53,1:31:53,PE (Peru)
Alcides,9/20/22 2:30,0:01:07,Autoplayed: user action: None; ,Broad Peak (Clip): Broad Peak,HOOK,Samsung 2015 NT14M DTV Smart TV,0:01:07,0:01:07,PE (Peru)
Alcides,9/19/22 1:38,0:01:58,,Tráiler: Final del camino,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:58,Not latest view,PE (Peru)
Alcides,9/19/22 1:37,0:01:10,,Tráiler: La escuela católica,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:10,Not latest view,PE (Peru)
Alcides,9/19/22 1:35,0:01:51,Autoplayed: user action: None; ,Tráiler: Sin aliento,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:51,Not latest view,PE (Peru)
Alcides,9/18/22 23:35,1:59:38,Autoplayed: user action: User_Interaction; ,Corazones malheridos,,Samsung 2015 NT14M DTV Smart TV,1:59:38,1:59:38,PE (Peru)
Alcides,9/18/22 23:33,0:00:04,Autoplayed: user action: None; ,Tráiler 2: La escuela católica,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:00:04,0:00:04,PE (Peru)
Alcides,9/17/22 4:02,0:53:16,Autoplayed: user action: User_Interaction; ,Bliss,,Samsung 2015 NT14M DTV Smart TV,0:53:18,0:53:18,PE (Peru)
Alcides,9/17/22 3:46,0:01:51,Autoplayed: user action: None; ,Tráiler: Sin aliento,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:51,Not latest view,PE (Peru)
Alcides,9/17/22 3:18,0:26:06,,Ilusiones mortales,,Samsung 2015 NT14M DTV Smart TV,1:51:52,1:51:52,PE (Peru)
Alcides,9/16/22 23:22,1:05:47,,Ilusiones mortales,,Samsung 2015 NT14M DTV Smart TV,1:25:36,Not latest view,PE (Peru)
Alcides,9/16/22 23:01,0:19:31,Autoplayed: user action: User_Interaction; ,Ilusiones mortales,,Samsung 2015 NT14M DTV Smart TV,0:19:33,Not latest view,PE (Peru)
Alcides,9/16/22 22:59,0:00:43,Autoplayed: user action: User_Interaction; ,Ilusiones mortales,,Samsung 2015 NT14M DTV Smart TV,0:13:35,Not latest view,PE (Peru)
Alcides,9/14/22 4:41,0:01:40,,Labor Day_hook_primary_16x9,HOOK,Samsung 2015 NT14M DTV Smart TV,0:01:40,0:01:40,PE (Peru)
Alcides,9/14/22 4:39,0:01:58,,Tráiler: Final del camino,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:58,Not latest view,PE (Peru)
Alcides,9/14/22 4:37,0:01:51,Autoplayed: user action: None; ,Tráiler: Sin aliento,TRAILER,Samsung 2015 NT14M DTV Smart TV,0:01:51,Not latest view,PE (Peru)
